1,HuntTheWumpus_SHS,https://github.com/ItWorksOnMyMachine/HuntTheWumpus_SHS,b5dde31a19b9a3e4faae8687e28146d779560721
9,poc-rmi,https://github.com/drackows/poc-rmi,0bb191c3608d410633a0fa6a4a6d0bda1790b95d
13,bazel,https://github.com/bazelbuild/bazel,c952ba7de57e2960a7dbdb5a0ad0774f1c8a42d5
75,jclouds,https://github.com/apache/jclouds,6db1ee9d6aef635364707d5909dfb82ff5ac91dc
135,hbase,https://github.com/apache/hbase,ff11f1115f2c20c078e889ecbf27dbad2db0426d
171,FileSystem,https://github.com/aspnet/FileSystem,898e8e16c0a84bafda9e92e0bec85edd5aa4c972
225,Vipr,https://github.com/microsoft/Vipr,34af1bf39753afe1657aa1192aa837d73688456c
238,MonoGame,https://github.com/MonoGame/MonoGame,71b25eece3d1b92d6c9f3f32cb51dc054e099133
